CustomerID,I,Iu,Imax,E,Savg,R,F,M
15053.0,984,49,470,3.8697177623570824,231.3166666666667,186,3,693.95
15054.0,198,105,111,2.8401496943705737,151.05,13,2,302.1
15057.0,668,25,614,3.619470570797252,744.75,98,2,1489.5
15058.0,1054,199,138,3.986681424777013,191.14,26,11,2102.54
15059.0,603,161,136,3.4978309675637718,148.08555555555554,41,9,1332.77
15060.0,256,80,120,2.4680857877550038,73.25,10,4,293.0
15061.0,19563,46,3176,6.010502266283274,955.8288888888887,5,36,34409.84
15062.0,599,42,276,2.9651306406428324,259.5933333333333,72,3,778.78
15063.0,56,5,56,2.3219280948873626,370.79999999999995,66,1,370.79999999999995
15065.0,1355,148,520,3.9944852531924093,783.995,165,4,3135.98
15066.0,317,42,317,3.9940065667501745,893.59,54,1,893.59
15067.0,954,82,347,3.83620134399912,581.5866666666666,79,3,1744.76
15068.0,364,96,234,3.403659791229689,276.68,47,2,553.36
15069.0,520,70,520,3.4228171036350883,1109.53,180,1,1109.53
15071.0,269,25,165,3.9941117190410824,491.035,98,2,982.07
15073.0,277,31,214,2.9383072359050915,306.21500000000003,10,2,612.43
15074.0,431,41,431,2.8145114556792943,735.67,106,1,735.67
15075.0,447,27,447,3.5697023169782836,773.03,78,1,773.03
15076.0,571,49,571,3.795619478609754,880.85,173,1,880.85
15078.0,4711,92,338,3.390829272487077,314.83750000000003,12,28,8815.45
15079.0,344,43,235,3.4282148253789906,251.22000000000003,35,3,753.66
15081.0,131,18,54,3.0842953160960103,94.05,23,4,376.2
15083.0,38,5,38,1.370950594454669,88.2,257,1,88.2
15087.0,470,15,470,2.4662478973127313,306.94,282,1,306.94
15088.0,457,53,337,3.79259725331391,570.135,22,2,1140.27
15089.0,1359,139,674,4.045687833318797,403.47333333333336,11,6,2420.84
15090.0,208,23,208,3.099436412484688,381.32,252,1,381.32
15091.0,343,30,343,3.1232314287976206,476.96,275,1,476.96
15092.0,135,23,116,2.63692108527943,228.90500000000003,127,2,457.81
15093.0,2871,48,804,4.136023160823451,793.112,19,5,3965.56
15095.0,1077,30,703,3.620677085941869,341.175,104,4,1364.7
15096.0,120,11,120,3.0271691184406184,219.39,43,1,219.39
15097.0,170,25,170,3.479079570624174,248.08,212,1,248.08
15098.0,120,1,60,1.0,473.25,65,2,946.5
15099.0,343,23,343,3.4472624994412095,410.48,85,1,410.48
15100.0,16,1,16,0.0,175.2,70,1,175.2
15101.0,207,4,207,2.0,215.25,332,1,215.25
15103.0,329,35,181,3.4710230164504594,351.68,87,2,703.36
15104.0,633,65,413,3.7541576579305853,484.32,197,2,968.64
15105.0,1211,90,356,3.6889135856383297,328.4185714285714,19,7,2298.93
15106.0,1144,89,302,3.3728970899041943,281.546,5,5,1407.73
15107.0,100,6,50,2.5,35.6125,39,4,142.45
15108.0,488,49,331,3.7056741227457834,383.5833333333333,142,3,1150.75
15109.0,131,28,131,2.85274578087187,484.95,128,1,484.95
15110.0,243,17,68,3.506597659245789,245.425,24,4,981.7
15111.0,604,62,456,3.3408723122722748,639.49,60,2,1278.98
15113.0,2319,75,1345,4.990600019916757,1113.04,10,3,3339.12
15114.0,3096,136,564,3.495245734777583,276.056,38,10,2760.56
15115.0,157,21,157,3.308751351247166,340.11,19,1,340.11
15116.0,648,37,276,3.918653373674758,338.1875,18,4,1352.75
15117.0,1948,63,670,3.5592763074657223,310.356,15,5,1551.78
15118.0,1440,1,1440,0.0,244.8,135,1,244.8
15119.0,88,14,88,2.7884504573082896,266.4,128,1,266.4
15120.0,296,21,296,2.4867930213024025,358.82,134,1,358.82
15121.0,199,28,125,3.319801905828917,228.85999999999999,51,2,457.72
15122.0,788,65,302,3.5694395383881368,537.3766666666667,115,3,1612.13
15123.0,1195,93,686,3.727492394754741,1099.655,207,2,2199.31
15124.0,233,14,144,2.013132465170739,92.095,23,2,184.19
15125.0,5992,100,2173,5.2285479067113965,794.9571428571428,26,14,11129.4
15127.0,251,16,251,2.702819531114783,406.53,214,1,406.53
15128.0,1328,74,378,3.6050235781846585,357.9375,61,4,1431.75
15129.0,1794,54,368,4.041036636751638,313.4,51,11,3447.4
15130.0,197,22,197,2.5337712560645578,330.11,170,1,330.11
15132.0,679,49,259,3.4284240190422093,195.586,19,5,977.9300000000001
15133.0,680,27,368,3.835516013941253,327.4733333333333,38,3,982.42
15134.0,887,44,228,3.301076936600283,173.49875,15,8,1387.99
15135.0,41,9,41,1.4466166676282084,127.15,239,1,127.15
15136.0,775,61,373,3.580952135203049,320.7375,23,4,1282.95
15139.0,208,13,106,2.873140679513133,89.47999999999999,162,2,178.95999999999998
15140.0,1572,74,348,4.465111376837557,336.32142857142856,53,7,2354.25
15142.0,365,26,365,3.642371448743903,498.74,47,1,498.74
15143.0,150,14,150,2.1280852788913944,259.45,226,1,259.45
15144.0,3026,132,470,4.282644191574378,384.12,0,17,6530.04
15145.0,756,54,251,3.705479805619782,298.6825,44,4,1194.73
15146.0,1459,90,900,3.4122726171259283,656.83,165,2,1313.66
15147.0,363,28,363,3.1820058147602133,608.65,241,1,608.65
15148.0,187,20,187,2.463865121950854,301.29,11,1,301.29
15149.0,128,23,128,3.0666152167384504,520.8,134,1,520.8
15150.0,3617,282,1228,3.8137658010918676,528.083,18,10,5280.83
15152.0,2694,196,427,4.080375299137283,360.32615384615383,10,13,4684.24
15153.0,198,22,198,3.1180782093497097,329.25,121,1,329.25
15154.0,85,62,85,2.854873427102096,224.73,76,1,224.73
15156.0,597,51,268,3.6171266503065014,320.49666666666667,119,3,961.49
15157.0,1237,70,755,3.3239452150087363,412.30999999999995,125,2,824.62
15158.0,198,7,198,2.521640636343318,401.40000000000003,46,1,401.40000000000003
15159.0,10432,331,1642,5.1228524087515455,597.75,19,28,16737.0
15163.0,186,29,138,3.836958909802165,152.235,19,2,304.46999999999997
15164.0,351,79,209,3.970606257907554,274.86,209,3,824.58
15167.0,65,39,65,2.7821803494919837,158.8,321,1,158.8
15168.0,52,5,52,2.3219280948873626,106.56,26,1,106.56
15171.0,290,5,290,1.9219280948873625,1289.5,9,1,1289.5
15172.0,1610,105,387,3.8181393407814657,321.81,71,5,1609.05
15174.0,145,11,145,2.368522527728207,135.75,323,1,135.75
15175.0,454,23,454,2.702940087321047,224.14,72,1,224.14
15178.0,30,3,30,1.584962500721156,40.5,261,1,40.5
15179.0,1937,91,1244,4.080457827815317,440.53999999999996,19,5,2202.7
15181.0,544,11,292,3.024397470347699,229.82666666666668,176,3,689.48
15182.0,253,24,144,3.3055827189670928,311.425,125,2,622.85
15184.0,199,59,126,3.3770451041526783,201.10000000000002,60,2,402.2
15185.0,666,21,666,3.141619208183979,310.62,71,1,310.62
15186.0,215,17,162,2.905307776373747,205.70499999999998,15,2,411.40999999999997
15187.0,1874,59,236,4.9807719155657155,315.4386666666667,16,15,4731.58
15189.0,6086,80,348,5.529031496932237,386.9717073170732,6,41,15865.84
15192.0,722,27,441,3.871895669408964,364.65999999999997,2,2,729.32
15193.0,144,19,144,3.32110433057849,499.32,61,1,499.32
15194.0,4410,159,986,4.6967098930664015,501.94,78,12,6023.28
15195.0,1404,1,1404,0.0,3861.0,151,1,3861.0
15197.0,391,29,267,3.3006961862058417,261.555,11,2,523.11
15198.0,120,10,64,3.121928094887363,96.82,123,2,193.64
15199.0,396,5,118,3.085055102756477,317.175,30,4,1268.7
15201.0,1030,33,327,3.643496714551142,199.408,88,5,997.04
15203.0,1753,82,449,3.1069611783332944,304.6333333333333,26,6,1827.8
15205.0,378,37,196,3.7091891763228166,326.62,85,2,653.24
15206.0,162,3,72,0.9182958340544894,105.07500000000002,11,4,420.3
15208.0,294,24,134,3.503762643083684,200.555,119,4,802.22
15210.0,228,20,228,3.303701696057348,331.18,226,1,331.18
15211.0,123,29,123,3.175429701352703,511.34,61,1,511.34
15212.0,36,5,36,1.9219280948873625,101.8,6,1,101.8
15213.0,270,22,260,2.6147869792568113,162.52499999999998,319,2,325.05
15214.0,1254,109,402,3.9109377409446084,207.67999999999998,11,8,1661.44
15215.0,215,33,120,3.1324168623183746,218.92999999999998,47,3,656.79
15216.0,28,2,28,1.0,96.6,88,1,96.6
15218.0,3329,77,515,5.077881108720901,523.3536363636363,11,11,5756.89
15219.0,45,9,45,1.8799649487271113,305.75,177,1,305.75
15220.0,1377,110,392,3.749819964147545,293.15333333333336,52,6,1758.92
15222.0,440,5,440,1.9219280948873625,585.0,319,1,585.0
15223.0,98,8,98,3.0,454.90000000000003,226,1,454.90000000000003
15225.0,226,23,226,2.940676218814983,409.4,235,1,409.4
15226.0,71,8,71,1.75,154.41,311,1,154.41
15227.0,750,43,208,3.887348454291409,243.88000000000002,127,5,1219.4
15228.0,2252,110,751,4.14095208973682,844.24,170,4,3376.96
15230.0,351,23,339,2.350772023403226,214.79999999999998,240,2,429.6
15232.0,686,26,372,2.529728068578117,306.03,114,2,612.06
15234.0,196,14,196,2.807354922057604,197.0,129,1,197.0
15235.0,932,96,187,3.735177626160277,172.5411111111111,159,9,1552.87
15236.0,269,15,269,2.6565647621309543,321.05,299,1,321.05
15237.0,1071,94,670,3.491063266271345,353.08,79,4,1412.32
15238.0,692,49,355,3.7570822612219774,357.33,60,3,1071.99
15239.0,591,48,370,3.5956699868317625,382.16999999999996,11,2,764.34
15240.0,1364,58,380,4.020601114346818,338.204,6,5,1691.02
15241.0,1814,80,431,3.7511974098113656,215.44875000000002,74,8,1723.59
15243.0,185,22,185,3.0271691184406184,316.68,75,1,316.68
15244.0,405,31,240,3.6205715771054217,315.78499999999997,214,2,631.5699999999999
15245.0,1784,55,826,3.7791985654287537,838.6133333333333,134,3,2515.84
15246.0,161,21,161,2.5820311165404983,328.15,239,1,328.15
15247.0,160,6,160,1.7924812503605778,356.0,93,1,356.0
15249.0,3558,211,478,3.8645621512557082,512.2007692307692,2,13,6658.61
15251.0,6085,97,1918,5.09141750169246,939.600909090909,3,11,10335.61
15252.0,522,44,423,2.9210092442802296,370.39,95,2,740.78
15253.0,866,52,355,3.1169668619669015,183.64000000000001,1,5,918.1999999999999
15254.0,275,18,275,2.5521796970665482,300.36,246,1,300.36
15255.0,489,47,489,3.033820081622734,890.85,244,1,890.85
15256.0,55,6,55,2.2516291673878226,98.45,149,1,98.45
15257.0,45,6,45,2.2516291673878226,152.14999999999998,341,1,152.14999999999998
15258.0,142,32,78,3.0965632979647224,311.58000000000004,169,2,623.16
15260.0,607,47,166,3.83643716950814,272.054,101,5,1360.27
15261.0,270,19,270,3.155565013329719,254.82,136,1,254.82
15262.0,73,10,73,2.6464393446710153,178.95,324,1,178.95
15263.0,89,12,89,2.2212518360044666,156.51,107,1,156.51
15264.0,265,23,265,3.1535717384775808,393.74,183,1,393.74
15265.0,612,76,372,3.350626527173711,753.06,33,2,1506.1200000000001
15266.0,18,6,18,1.9182958340544893,119.3,223,1,119.3
15267.0,944,8,488,3.095795255000934,343.472,0,5,1717.36
15269.0,26,2,26,1.0,408.8,24,1,408.8
15270.0,1472,22,295,4.208694969562844,329.13428571428574,16,7,2303.94
15271.0,1168,170,172,4.071363250973066,168.5957142857143,4,14,2360.34
15272.0,310,63,182,3.946099775355827,360.97,58,2,721.94
15274.0,619,44,377,3.344156608870601,358.28499999999997,19,2,716.5699999999999
15275.0,497,41,497,3.732449797713433,609.19,302,1,609.19
15276.0,61,49,61,2.66910937998247,128.63,244,1,128.63
15277.0,205,12,205,3.084962500721156,255.9,47,1,255.9
15280.0,154,16,154,3.1249999999999996,113.12,173,1,113.12
15281.0,1203,120,518,3.7405669316556516,253.72777777777776,0,9,2283.55
15286.0,55,3,55,1.584962500721156,240.55,50,1,240.55
15287.0,432,17,257,3.2414460711655217,242.62,23,2,485.24
15288.0,709,56,371,4.128495513614122,535.2175,44,4,2140.87
15289.0,996,43,423,3.4034703238384663,311.7,60,3,935.1
15290.0,4292,92,1101,4.965222352498055,477.57625,43,16,7641.22
15291.0,1938,59,366,4.598107805550196,329.48333333333335,4,12,3953.7999999999997
15292.0,55,24,55,3.4906015629507228,178.39,202,1,178.39
15296.0,1760,137,679,3.798298149683154,725.832,35,5,3629.16
15297.0,290,30,120,3.410134836560523,211.67999999999998,11,3,635.04
15298.0,2826,110,435,4.331882235698779,396.95454545454544,11,11,4366.5
15299.0,850,3,480,1.584962500721156,690.6666666666666,264,3,2072.0
15300.0,292,28,292,3.1230242271029547,496.44,183,1,496.44
15301.0,2245,134,450,4.042473709710302,397.20454545454544,51,11,4369.25
15303.0,248,31,248,3.106318487317705,574.02,291,1,574.02
15304.0,79,8,23,2.9693894195291564,79.59285714285714,61,7,557.15
15306.0,810,57,298,3.8930784204193354,391.45,123,3,1174.35
15307.0,37,12,37,2.625814583693912,205.3,215,1,205.3
15308.0,175,19,175,2.8655768552072485,310.46999999999997,68,1,310.46999999999997
15311.0,36645,540,2669,4.768800114806152,695.205487804878,0,82,57006.85
15312.0,339,28,163,3.070119795658917,211.70333333333335,76,3,635.11
15313.0,25,1,25,0.0,52.0,111,1,52.0
15314.0,313,24,313,3.4328173151210217,327.96999999999997,200,1,327.96999999999997
15315.0,838,34,600,3.1951032256145115,275.77,117,2,551.54
15316.0,100,1,100,0.0,165.0,327,1,165.0
15318.0,642,33,642,2.4796958966670894,312.62,181,1,312.62
15319.0,175,16,175,2.48345859334435,204.5,341,1,204.5
15320.0,326,36,326,2.9281687679912665,267.13,45,1,267.13
15321.0,1164,83,547,4.2406495632739185,889.16,71,3,2667.48
15322.0,416,42,416,3.4318722697397743,679.68,86,1,679.68
15325.0,231,47,231,2.6745523585005877,161.74,104,1,161.74
15326.0,386,29,386,2.3810053426521494,311.71,70,1,311.71
15327.0,116,10,116,2.321928094887362,208.75,53,1,208.75
15329.0,486,51,274,3.467998502073263,349.90000000000003,40,3,1049.7
15330.0,1312,10,744,3.5465935642949393,357.48,61,2,714.9599999999999
15333.0,344,16,344,3.2806390622295667,1028.56,209,1,1028.56
15334.0,272,66,113,2.951099088009461,115.95666666666666,164,3,347.87
15335.0,79,34,79,2.978965161835251,170.22,54,1,170.22
15339.0,416,77,257,3.318420867720494,287.03499999999997,244,2,574.07
15341.0,812,17,812,2.748940047005429,2020.52,81,1,2020.52
15342.0,276,23,276,2.996630848284676,391.76,305,1,391.76
15343.0,84,21,84,3.27280432733462,364.5,88,1,364.5
15344.0,114,21,91,3.623465189601647,178.01333333333332,75,3,534.04
15345.0,81,20,81,2.8709505944546687,393.54,46,1,393.54
15346.0,144,17,144,2.7719023720385585,252.42,39,1,252.42
15348.0,84,9,84,2.1971597234241496,158.04,73,1,158.04
15349.0,321,65,244,3.4849431823240993,231.95499999999998,218,2,463.91
15351.0,611,117,212,4.181265519464615,274.38166666666666,13,6,1646.29
15353.0,210,48,210,3.9121400080902986,458.46999999999997,255,1,458.46999999999997
15355.0,45,9,24,2.4066663167406896,138.525,54,2,277.05
15356.0,1458,172,269,3.5606717648970063,297.38875,72,8,2379.11
15358.0,6548,277,739,3.6996182304056227,383.885,1,20,7677.7
15360.0,223,13,223,2.9689185639620974,427.93,40,1,427.93
15364.0,493,29,409,3.3055827189670928,456.595,215,2,913.19
15365.0,765,65,325,3.4330950722086,260.27500000000003,26,6,1561.65
15366.0,560,36,560,2.9938501006746074,496.97,76,1,496.97
15367.0,1057,91,412,3.912806761752931,469.39750000000004,58,4,1877.59
15368.0,230,4,230,1.5,446.94,22,1,446.94
15370.0,828,65,242,4.318727252215674,337.2214285714286,30,7,2360.55
15372.0,2924,27,2924,3.689891668750007,2007.4,138,1,2007.4
15373.0,423,71,82,4.564654938046494,194.92333333333335,19,9,1754.31
15374.0,126,3,126,1.584962500721156,168.0,277,1,168.0
15376.0,615,100,371,3.9983093409053203,407.18666666666667,41,3,1221.56
15379.0,1537,98,569,3.830584260503385,368.6383333333333,98,6,2211.83
15380.0,296,21,136,2.810468288485781,363.065,47,4,1452.26
15381.0,171,8,162,2.75,298.425,66,2,596.85
15382.0,4003,192,1677,4.427191315431215,987.9766666666668,15,6,5927.86
15384.0,348,21,348,3.27280432733462,338.84,170,1,338.84
15385.0,161,12,161,2.522055208874201,316.88,41,1,316.88
15386.0,446,31,446,2.523939525865761,394.14,187,1,394.14
15388.0,88,10,88,2.321928094887362,140.54,271,1,140.54
15389.0,400,1,400,0.0,500.0,173,1,500.0
15392.0,875,57,354,3.8463380530865456,398.84999999999997,1,3,1196.55
15393.0,150,10,94,1.950825794518089,115.93,17,2,231.86
15394.0,668,42,304,3.1399935632713167,531.9599999999999,10,3,1595.88
15395.0,17,7,17,2.2359263506290326,107.45,326,1,107.45
15396.0,122,14,122,3.378783493486175,288.18,113,1,288.18
15397.0,20,6,20,2.2516291673878226,94.0,290,1,94.0
15398.0,767,60,394,3.843064375119845,669.815,17,2,1339.6299999999999
15399.0,611,45,284,3.587281062891987,271.92333333333335,23,3,815.77
15400.0,390,10,190,3.41829583405449,143.24,114,5,716.2
15402.0,693,34,431,3.895397446030909,313.175,149,2,626.35
15405.0,193,8,193,2.5,349.1,279,1,349.1
15406.0,237,51,130,3.528516208708698,216.28,38,2,432.56
15407.0,552,142,223,3.502482467162379,261.685,95,4,1046.74
15408.0,106,34,106,3.388214679167477,267.18,265,1,267.18
15410.0,1200,48,240,4.375844233726918,431.355,85,8,3450.84
15411.0,527,85,249,4.0911961589242445,334.1075,27,4,1336.43
15412.0,108,10,108,3.121928094887363,190.53,172,1,190.53
15414.0,442,36,238,3.977804815904365,253.29999999999998,10,3,759.9
15415.0,551,46,551,3.8152568099360535,559.61,314,1,559.61
15416.0,2089,165,786,4.244489353462273,993.5925,155,4,3974.37
15417.0,284,28,284,1.3672649607197351,508.8,86,1,508.8
15419.0,230,8,230,2.5,135.86,25,1,135.86
15421.0,500,40,183,3.6658630737162667,237.59,0,4,950.36
15422.0,38,6,20,2.2516291673878226,48.85,324,2,97.7
15423.0,101,2,101,1.0,43.5,333,1,43.5
15424.0,554,17,386,3.2639334294856335,191.67000000000002,255,2,383.34
15426.0,503,158,221,3.611860137797171,254.1,20,4,1016.4
15427.0,967,233,429,3.5098145443034436,476.84666666666664,48,3,1430.54
15428.0,102,6,102,2.2516291673878226,93.78,16,1,93.78
15429.0,369,77,298,3.104011242872646,182.45,27,2,364.9
15432.0,65,10,65,2.6464393446710153,171.19,24,1,171.19
15433.0,401,40,283,3.0525887493981347,211.685,66,2,423.37
15434.0,638,37,238,2.6960356443032443,199.496,108,5,997.48
15435.0,54,29,54,2.9412979287319203,149.29,23,1,149.29
15436.0,574,243,246,3.032924223367736,355.9166666666667,13,3,1067.75
15437.0,79,44,79,3.1155652517321446,200.16,263,1,200.16
15438.0,59,25,59,3.353269689515108,156.57999999999998,132,1,156.57999999999998
15440.0,197,50,78,3.2361424262602965,127.89333333333333,55,3,383.68
15442.0,120,2,120,0.0,594.0,220,1,594.0
15443.0,1636,234,423,4.151375715491359,455.6771428571428,13,7,3189.74
15444.0,759,191,572,3.667860786438995,705.605,9,2,1411.21
15445.0,58,5,58,1.9219280948873625,113.5,265,1,113.5
15447.0,85,9,85,2.7254805569978684,155.17,331,1,155.17
15448.0,232,28,232,2.5741647430225747,494.64,313,1,494.64
15449.0,810,47,296,2.9768541174803325,323.74,27,3,971.22
15450.0,376,30,376,3.1110804962442775,429.84,90,1,429.84
15452.0,280,47,134,3.7870794236689025,176.16,60,3,528.48
15453.0,837,169,269,3.417351599843334,195.96714285714285,57,7,1371.77
15456.0,223,32,202,3.0180072889561256,101.685,341,2,203.37
15457.0,132,56,132,2.773099376352927,237.07,263,1,237.07
15458.0,156,7,156,2.521640636343318,161.64,26,1,161.64
15462.0,172,9,76,1.3092966682370037,78.2,144,3,234.6
15463.0,106,7,106,2.8073549220576037,126.14,60,1,126.14
15464.0,348,155,348,3.6529771854194015,1044.65,223,1,1044.65
15465.0,1078,40,248,4.737775613908386,396.473125,4,16,6343.57
15466.0,246,56,246,3.469297342795139,334.53,86,1,334.53
15467.0,306,41,177,4.101237497062796,170.62666666666667,10,3,511.88
15468.0,152,24,151,3.4591479170272454,223.82999999999998,52,2,447.65999999999997
15469.0,152,24,128,3.2346970025308774,259.3,32,2,518.6
15471.0,256,67,256,3.417425011157391,454.48,151,1,454.48
15472.0,251,76,251,3.162785833930594,371.56,114,1,371.56
15473.0,592,4,192,1.6729330318733677,223.8857142857143,0,7,1567.2
15475.0,319,29,319,2.493047449679604,454.11,78,1,454.11
15478.0,575,34,288,4.481714572986074,699.96,41,2,1399.92
15480.0,303,45,303,3.680742965521507,905.5,117,1,905.5
15482.0,2837,39,794,4.783617633875559,767.4849999999999,16,8,6139.88
15483.0,291,74,143,2.8660320424701107,56.315,267,4,225.26
15484.0,3134,135,1476,4.696260203909785,889.8025,19,4,3559.21
15485.0,890,53,703,3.511568602253587,812.4549999999999,90,2,1624.91
15488.0,72,1,72,0.0,76.32,123,1,76.32
15489.0,608,47,220,3.718562939644917,378.0933333333333,5,3,1134.28
15491.0,1623,107,358,4.251411165687086,512.6416666666667,101,6,3075.85
15492.0,483,32,327,3.196383461104874,329.73,29,2,659.46
15493.0,546,177,151,3.5995561252058956,383.77200000000005,150,5,1918.86
15494.0,1139,120,1071,4.056385868000546,640.2900000000001,22,2,1280.58
15497.0,622,13,526,3.506890595608519,629.85,18,2,1259.7
15498.0,5627,346,1126,4.95872191849995,491.5432,5,25,12288.58
15500.0,572,64,198,3.6191658155616464,282.89,19,4,1131.56
15502.0,3941,148,1904,4.360522065907951,856.2471428571429,16,7,5993.73
15504.0,33,13,33,2.199687794731328,52.83,82,1,52.83
15505.0,2372,89,792,4.633292384644327,719.348,53,5,3596.74
15506.0,842,121,475,3.5611187342293724,324.02666666666664,23,3,972.08
15507.0,160,41,160,3.759667831839137,475.86,172,1,475.86
15508.0,440,78,154,4.332306003107619,166.71166666666667,226,6,1000.27
15510.0,2,1,2,0.0,250.0,331,1,250.0
15511.0,269,117,94,3.6377343965233053,180.106,12,5,900.53
15512.0,12,1,12,0.0,19.8,156,1,19.8
15513.0,5194,174,857,5.113614084668849,779.7782352941176,5,17,13256.23
15514.0,1327,79,365,4.415463671709413,314.14428571428573,13,7,2199.01
15516.0,27,15,18,2.706890595608519,20.81,45,3,62.43
15517.0,293,27,293,3.6060152796207325,267.03,234,1,267.03
15518.0,1253,133,281,4.047463966053757,237.21875,39,8,1897.75
15520.0,314,18,314,2.4885548621928453,343.5,120,1,343.5
15521.0,1732,115,465,4.23433362906705,465.0666666666666,35,6,2790.4
15522.0,572,47,315,3.333743317456174,198.995,88,2,397.99
15523.0,132,10,132,2.6464393446710153,412.01,85,1,412.01
15524.0,4,1,4,0.0,440.0,25,1,440.0
15525.0,270,94,156,3.160996414392454,221.01999999999998,18,2,442.04
15526.0,24,4,22,2.0,74.22,182,2,148.44
15527.0,926,115,281,4.499668336209006,312.8971428571429,19,7,2190.28
15528.0,123,26,123,3.382568083276077,229.33,255,1,229.33
15529.0,3251,406,804,3.609187676281914,401.23777777777775,23,9,3611.14
15530.0,938,90,312,4.390269267513455,374.3275,22,4,1497.31
15531.0,1085,196,832,4.239874922375022,986.1949999999999,89,2,1972.39
15532.0,416,178,170,3.6615909481862015,395.60999999999996,26,3,1186.83
15533.0,284,72,150,3.826640026343179,266.7733333333333,20,3,800.32
15535.0,129,55,64,3.0119419307509943,119.35,174,4,477.4
15537.0,29,24,29,2.8920795639257113,110.92,164,1,110.92
15539.0,410,41,410,3.524417480323657,538.46,301,1,538.46
15540.0,200,15,200,2.9735572622751856,213.3,12,1,213.3
15541.0,49,29,49,2.0158298093492895,85.13,115,1,85.13
15543.0,86,26,86,2.865764637179023,127.86,289,1,127.86
15544.0,2835,117,491,3.269125378522247,399.02125,2,8,3192.17
15545.0,87,49,87,2.6565676923214867,153.64000000000001,55,1,153.64000000000001
15547.0,3440,416,855,3.7434080012562316,318.71,31,13,4143.23
15549.0,681,102,384,4.661960955201538,546.7366666666667,78,3,1640.21
15550.0,295,43,96,3.6929751496281664,143.9075,38,4,575.63
15551.0,218,29,218,3.9783335811852636,436.06,274,1,436.06
15552.0,60,17,60,2.8895494308620875,90.12,188,1,90.12
15553.0,449,51,449,3.385639379109061,428.93,61,1,428.93
15554.0,74,14,74,2.2638091738835464,217.2,160,1,217.2
15555.0,3686,349,574,3.399650939810636,290.1107692307692,0,13,3771.44
15556.0,236,31,236,3.6955011488173954,279.77,25,1,279.77
15557.0,213,16,213,3.932138039759376,468.90999999999997,29,1,468.90999999999997
15561.0,267,27,172,3.9582291686698783,200.1475,12,4,800.59
15563.0,1118,76,691,3.9357534382542987,525.825,23,2,1051.65
15565.0,60,8,32,1.811278124459133,86.58,51,2,173.16
15567.0,223,7,223,2.2359263506290326,186.01,19,1,186.01
15568.0,461,27,180,3.8508649176695378,252.76333333333332,45,3,758.29
15569.0,666,27,196,3.3565902640858933,275.142,39,5,1375.71
15570.0,1620,177,694,4.267079794310717,340.25888888888886,11,9,3062.33
15571.0,264,47,102,3.788866429432423,162.60750000000002,12,4,650.4300000000001
15572.0,1213,166,287,4.399802111599615,361.9171428571429,26,7,2533.42
15573.0,354,87,217,3.803716858904614,291.62,86,2,583.24
15574.0,46,9,46,2.9477027792200907,112.1,178,1,112.1
15576.0,394,43,394,3.919964756256355,921.37,302,1,921.37
15577.0,89,39,53,2.824530337532414,86.29333333333334,33,3,258.88
15578.0,52,13,52,2.4696704873718622,127.1,163,1,127.1
15579.0,117,45,62,3.2245983135651333,163.8,303,2,327.6
15581.0,142,93,63,3.0775452704266177,65.59500000000001,98,6,393.57
15582.0,453,39,255,2.611174515627024,227.63666666666666,25,3,682.91
15584.0,311,88,123,3.4650072188228864,178.09,24,4,712.36
15585.0,320,31,320,3.3400317936995285,455.3,177,1,455.3
15587.0,192,2,120,1.9182958340544893,189.60000000000002,31,3,568.8
15589.0,243,28,125,2.983342099382735,159.51,256,3,478.53
15592.0,354,24,354,3.3087462305923783,388.58,47,1,388.58
15593.0,60,5,60,2.3219280948873626,199.8,71,1,199.8
15594.0,982,85,402,3.5428551245346998,353.50600000000003,16,5,1767.53
15596.0,383,40,140,3.6931761153610925,241.2425,96,4,964.97
15597.0,276,22,276,3.1135388697992603,315.72,243,1,315.72
15598.0,158,14,158,2.9502120649147474,238.18,54,1,238.18
15599.0,718,50,361,2.8642565895142633,380.87,27,2,761.74
15601.0,4043,223,740,3.9072245898531968,459.0758333333333,12,12,5508.91
15602.0,986,27,428,3.994764127034494,147.51285714285714,22,7,1032.59
15603.0,96,2,96,1.0,48.480000000000004,79,1,48.480000000000004
15604.0,159,17,159,2.5366082543914996,216.39,53,1,216.39
15605.0,370,53,130,3.2768396051273063,250.845,31,4,1003.38
15606.0,836,48,118,4.350133638720865,305.76222222222225,2,9,2751.86
15607.0,202,13,202,2.1339375660949167,104.75999999999999,162,1,104.75999999999999
15608.0,714,59,352,3.1471341605074348,273.42,29,4,1093.68
15609.0,145,14,145,2.0202442071537563,270.03,126,1,270.03
15610.0,66,6,66,2.2516291673878226,112.46000000000001,52,1,112.46000000000001
15611.0,500,22,151,4.405855662943599,141.32272727272726,10,11,1554.55
15612.0,51,3,31,2.3219280948873626,90.075,91,2,180.15
15615.0,5127,179,617,4.183372353833618,464.81499999999994,11,20,9296.3
15618.0,427,36,239,3.166959756528086,186.7575,123,4,747.03
15619.0,136,3,136,1.584962500721156,336.4,11,1,336.4
15620.0,504,63,312,3.6603974204134366,549.295,57,2,1098.59
15621.0,477,11,200,2.9772170014624826,303.5175,12,4,1214.07
15622.0,1660,168,857,4.221079513867498,402.30333333333334,44,9,3620.73
15623.0,125,19,125,2.5100564603565396,301.03000000000003,141,1,301.03000000000003
15624.0,357,26,215,2.9069050327968795,147.0325,117,4,588.13
15625.0,1178,44,513,3.3528276922944857,379.89,104,4,1519.56
15626.0,766,49,454,3.075358104252055,337.9,75,2,675.8
